q_id,doc_id,question,answer,doc_path,documents,deck_url,arithmetic_expression,evidence_pages,answer_type,resoning_type,directory_exists
1347,fluidselectrolytesivtherapy-100622133356-phpapp02_95,What are two types of what includes Intracellular and Extracellular in the human body?,"solutes, solvents",fluidselectrolytesivtherapy-100622133356-phpapp02_95.pdf,"['fluidselectrolytesivtherapy-100622133356-phpapp02_95.pdf', 'awsreinvent2014perftuningec2-141112191859-conversion-gate02_95.pdf', 'rememberingvacantlots-residentsuseofinformalurbangreenspaceaschildrenandteenagersinjapanandaustralia-150529114046-lva1-app6892_95.pdf', 'alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'automobilesector1-110819081233-phpapp01_95.pdf', 'landslides-150301232437-conversion-gate02_95.pdf', 'apideck3-150304174454-conversion-gate01_95.pdf', 'marymeekersinternettrends2015underlined-150604010855-lva1-app6891_95.pdf', 'careerdevelopment-120104020127-phpapp01_95.pdf', 'bls1-130817020622-phpapp01_95.pdf']",https://www.slideshare.net/glitznglam17/fluids-electrolytes-iv-therapy,,"[1, 3]",Multi-Span,Multi-Hop,True
1350,fluidselectrolytesivtherapy-100622133356-phpapp02_95,What does the hormone which is higher than Potassium and Sodium do?,Retain sodium & water,fluidselectrolytesivtherapy-100622133356-phpapp02_95.pdf,"['fluidselectrolytesivtherapy-100622133356-phpapp02_95.pdf', 'foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95.pdf', 'amitpresentation-141220101151-conversion-gate01_95.pdf']",https://www.slideshare.net/glitznglam17/fluids-electrolytes-iv-therapy,,"[7, 8]",Single-Span,Multi-Hop,True
1361,etbworldconflictseng090319-090319105418-phpapp02_95,How much has the number of suicide bombings in the country in which there are armed forces from 41 member countries increased from 2006 to 2007?,37,etbworldconflictseng090319-090319105418-phpapp02_95.pdf,"['etbworldconflictseng090319-090319105418-phpapp02_95.pdf', 'chinakeynoteforeastmeetswest-141107201900-conversion-gate01_95.pdf', 'forresterwebinar-fulldeck-150123102636-conversion-gate01_95.pdf', '8eeomnwqsmdmin6levsv-signature-2693c633d5e2c6d5cfd1372a7aa1d1a8df13f59c942a848ca9497686d609bddd-poli-150601151510-lva1-app6892_95.pdf', 'ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'astudyoncustomerpreferebceandsatisfactiontowardsbajajbikes-150814133516-lva1-app6891_95.pdf', 'analytics1-151203211051-lva1-app6892_95.pdf']",https://www.slideshare.net/Editorial_Toolbox/etb-world-conflicts-eng-090319-1169345,160-123,"[8, 9]",Non-Span,Multi-Hop & Discrete,True
1363,etbworldconflictseng090319-090319105418-phpapp02_95,"In what year did the first UN peacekeeping force arrive in the country which shares a border with Iran, Turkmenistan, and Uzbekistan among others?",2002,etbworldconflictseng090319-090319105418-phpapp02_95.pdf,"['etbworldconflictseng090319-090319105418-phpapp02_95.pdf', 'publicopinionlandscape-election201610-151013152816-lva1-app6892_95.pdf', '141121organicwayforward-141123090600-conversion-gate02_95.pdf', 'redcardfinal-140220002603-phpapp01_95.pdf']",https://www.slideshare.net/Editorial_Toolbox/etb-world-conflicts-eng-090319-1169345,,"[8, 10]",Single-Span,Multi-Hop,True
1365,etbworldconflictseng090319-090319105418-phpapp02_95,Which are the four provinces in Afghanistan where the country with 280 Personnel on site besides Croatia operate at the time of the presentation?,"Balkh, Samangan, Jawzan, Sari Pul",etbworldconflictseng090319-090319105418-phpapp02_95.pdf,"['etbworldconflictseng090319-090319105418-phpapp02_95.pdf', 'childdevelopment-141125142743-conversion-gate02_95.pdf', 'ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'everything-old-is-new-again-121117053917-phpapp01_95.pdf', 'appotamobilemarketreportq1-140409223140-phpapp01_95.pdf', 'buildakickassteam-nopingpongtablerequired-151117144722-lva1-app6891_95.pdf', 'foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'arrestingaudiences-100923234826-phpapp01_95.pdf', 'amazonwhitepaper-110511144038-phpapp01_95.pdf', 'rememberingvacantlots-residentsuseofinformalurbangreenspaceaschildrenandteenagersinjapanandaustralia-150529114046-lva1-app6892_95.pdf']",https://www.slideshare.net/Editorial_Toolbox/etb-world-conflicts-eng-090319-1169345,,"[9, 10]",Multi-Span,Multi-Hop,True
1372,dieselenginelubrication-150205043455-conversion-gate02_95,What particle is the size in which there are 3.7 particles per milliliter?,Grain of table salt,dieselenginelubrication-150205043455-conversion-gate02_95.pdf,"['dieselenginelubrication-150205043455-conversion-gate02_95.pdf', 'cmw2014workshopv2-140912093008-phpapp01_95.pdf', 'avoidingdeathbypowerpointslideshare-090322075422-phpapp01_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'asoextended-150217100406-conversion-gate01_95.pdf']",https://www.slideshare.net/moynulbd/diesel-engine-lubrication-and-lube-oil-contamination,,"[15, 16]",Single-Span,Multi-Hop,True
1380,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95,How much was data traffic projected to grow between the year in which there were 3.6bn unique subscribers to 2019?,TENFOLD,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf,"['ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'drugsusedinendodontics-140610222907-phpapp01_95.pdf', 'directindirectretainersinrpd-140921213048-phpapp02_95.pdf', 'alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'roadsectorppt-july7-100901040020-phpapp02_95.pdf', 'awsreinvent2014perftuningec2-141112191859-conversion-gate02_95.pdf', 'chinakeynoteforeastmeetswest-141107201900-conversion-gate01_95.pdf', 'basicsofcalculus-150407154114-conversion-gate01_95.pdf', 'germanwingsdigitalcrisisanalysis-150403064828-conversion-gate01_95.pdf']",https://www.slideshare.net/EricSeufert/3-mobile-marketing-stories-for-2016-and-beyond,,"[10, 11]",Single-Span,Multi-Hop,True
1382,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95,How many billions more smartphones were there expected to be in 2020 versus the year in which the PENETRATION RATE was 50%?,3.3,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf,"['ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'finalpresentationbayes-151030084118-lva1-app6892_95.pdf', 'b2bproductsalesforstartupsbylucboillyv0-160406160814_95.pdf', 'buselmay2012-141017152353-conversion-gate02_95.pdf', 'analysisofkoreanwinemarket-20150902-daejeon-150829090424-lva1-app6891_95.pdf', 'realtytrac-auctionwebinarnovember2014-141113150706-conversion-gate01_95.pdf', 'brandinnovators2015trends-150105172645-conversion-gate01_95.pdf', 'procurement-policy-and-critical-equipment-supply-rio-oil-gas-2012-petrobras-121003090733-phpapp01_95.pdf']",https://www.slideshare.net/EricSeufert/3-mobile-marketing-stories-for-2016-and-beyond,5.9-2.6,"[10, 11]",Non-Span,Multi-Hop & Discrete,True
1384,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95,By what percentage was CAGR for global SIM connections expected to increase from the year in which there was 39% 3G/4G CONNECTIONS to 2020?,5.4,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf,"['ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'basiccomputerorganizationanddesign-140519134906-phpapp02_95.pdf', 'evaluationofexistingwebstructureofafghanuniversities-150529151659-lva1-app6891_95.pdf', 'chapter3-cellsandtissues-150929133200-lva1-app6891_95.pdf', 'babe-150203065431-conversion-gate01_95.pdf', 'amazonwhitepaper-110511144038-phpapp01_95.pdf', 'everything-old-is-new-again-121117053917-phpapp01_95.pdf', 'bariumswallowpresentation-090810084400-phpapp01_95.pdf']",https://www.slideshare.net/EricSeufert/3-mobile-marketing-stories-for-2016-and-beyond,,"[10, 11]",Single-Span,Multi-Hop,True
1386,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95,What percentage did mobile data traffic grow in the US in the year in which the time spent on mobile devices in Q1 was 158 minutes per day as reported by CTIA?,120,ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf,"['ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'cellcyclecheckpointsapoptosisandcancer-141109105010-conversion-gate01_95.pdf', 'sdnrchartsslideshare-151023092547-lva1-app6891_95.pdf', 'danabadauohridmacedonia23-24may2015-151218201157_95.pdf', 'drugsusedinendodontics-140610222907-phpapp01_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'asiasshoppingsafarifinalwebinardeckforparticipants-141105212832-conversion-gate01_95.pdf', 'brandmanagement-itchotels-150823162717-lva1-app6892_95.pdf', 'brazilstartupreport-140629211253-phpapp02_95.pdf', 'associationmappinginplants-150413205026-conversion-gate01_95.pdf']",https://www.slideshare.net/EricSeufert/3-mobile-marketing-stories-for-2016-and-beyond,,"[12, 15]",Single-Span,Multi-Hop,True
1388,dmbitalk-150712172913-lva1-app6892_95,"According to the chronological table, are gradient boosted trees an iterative method or the one that is to mainly reduce variance error?",Iterative Method,dmbitalk-150712172913-lva1-app6892_95.pdf,"['dmbitalk-150712172913-lva1-app6892_95.pdf', 'allindiapressrelease-indiarealestateoutlookreport-150128001550-conversion-gate02_95.pdf', 'shrmsurveyfindingsstrategic-benefits-health-care-151014192447-lva1-app6891_95.pdf', 'basiccomputerorganizationanddesign-140519134906-phpapp02_95.pdf', 'colawarscontinue-final-140515114621-phpapp02_95.pdf', 'anatomyofboneandcartilage1-150828115100-lva1-app6892_95.pdf', 'cdocumentsandsettingsamitsirmydocumentsmycompleteddownloadsmicromeritics-090805003354-phpapp02_95.pdf', 'aseaneconomicintegration-100314152951-phpapp01_95.pdf']",https://www.slideshare.net/liorrokach/dmbi-talk,,"[14, 15]",Single-Span,Multi-Hop,True
1390,dmbitalk-150712172913-lva1-app6892_95,How many non-iterative method examples are given for the period between 1995 and the year Geurts et al. published Extremely Randomized Trees?,6,dmbitalk-150712172913-lva1-app6892_95.pdf,"['dmbitalk-150712172913-lva1-app6892_95.pdf', 'electionsreportmarch2014modiandbjpmaintainsleadcongressovertakesaap-140408123044-phpapp01_95.pdf', 'antiviraldrugsfinal-150818153826-lva1-app6892_95.pdf', 'analysisofkoreanwinemarket-20150902-daejeon-150829090424-lva1-app6891_95.pdf', 'chapter1-introductiontomanagementandorganizations-090411125412-phpapp02_95.pdf', 'biscuitandcookies-150315074901-conversion-gate01_95.pdf', 'bearing1-151117114834-lva1-app6892_95.pdf', 'research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf', 'avoidingdeathbypowerpointslideshare-090322075422-phpapp01_95.pdf', 'overviewofapacheflinkbyslimbaltagi-150707030808-lva1-app6892_95.pdf']",https://www.slideshare.net/liorrokach/dmbi-talk,,"[14, 15]",Non-Span,Multi-Hop & Discrete,True
1392,dfb-ydp-140711173913-phpapp02_95,What are three interactive goals to play a sport which includes the U3 to U6 age-appropriate game of 4 vs 4 (no Goalkeeper) or 4 + Goalkeeper vs 4 + Goalkeeper?,"Motivation to play and move, Top ranking in international football, Fascination football",dfb-ydp-140711173913-phpapp02_95.pdf,"['dfb-ydp-140711173913-phpapp02_95.pdf', 'earlybird-110722143746-phpapp02_95.pdf', 'asean2015-140727051418-phpapp02_95.pdf', 'reportq32015-151009093138-lva1-app6891_95.pdf', 'finalppt-140630033917-phpapp02_95.pdf', 'creatingeconomiesofnaturepptpresentation04-09-2010-100521023140-phpapp02_95.pdf', 'cleanhydrocarbonsrenewableelectrificationsolarenergyinsouthernalberta-160323184734_95.pdf']",https://www.slideshare.net/PedMenCoach/dfb-youth-development-programme,,"[3, 13]",Multi-Span,Multi-Hop,True
1398,deis-141102221759-conversion-gate01_95,What is that which includes For Blocks?,reliable and fully-distributed block device,deis-141102221759-conversion-gate01_95.pdf,"['deis-141102221759-conversion-gate01_95.pdf', 'realestateinvestmenttrust-141212011105-conversion-gate01_95.pdf', 'shouldyoubecomeacarsharingoperator-introduction-140313165726-phpapp02_95.pdf', 'citizenscience-practiceandpolicy-huji-151214131928_95.pdf']",https://www.slideshare.net/llorieri/deis-41033421,,"[3, 4]",Single-Span,Multi-Hop,True
1400,deis-141102221759-conversion-gate01_95,What languages does that which includes RBD and Rados Gateway support?,"C, C++, Java, Python, Ruby, PHP",deis-141102221759-conversion-gate01_95.pdf,"['deis-141102221759-conversion-gate01_95.pdf', 'axuremeetup-130504183752-phpapp02_95.pdf', 'finala-141102115850-conversion-gate01_95.pdf', 'brennpunkt2015neuburger-151110110849-lva1-app6892_95.pdf', 'amazonwhitepaper-110511144038-phpapp01_95.pdf', 'brandinnovators2015trends-150105172645-conversion-gate01_95.pdf', 'pacaaronsmithpresentation-140729112205-phpapp02_95.pdf', 'managingriskfromtoptobottombyericpesik-141201160350-conversion-gate02_95.pdf']",https://www.slideshare.net/llorieri/deis-41033421,,"[3, 4]",Multi-Span,Multi-Hop,True
1405,foodstartups-10settembre-150213043959-conversion-gate01_95,"Which year achieved more food tech / media investment, the year in which Q2 M&A exits were approximately 45 or 2013?",2013,foodstartups-10settembre-150213043959-conversion-gate01_95.pdf,"['foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'erpmodule-120905074920-phpapp02_95.pdf', 'chapter-3-seawater-160218031855_95.pdf', 'allyouwantedtoknowaboutanalyticsine-commerce-amazonebayflipkart-150207221032-conversion-gate01_95.pdf', 'roleofhrbusinesspartner-141201132920-conversion-gate01_95.pdf', 'basicsofautomobilever2compatibilitymode-124724411173-phpapp01_95.pdf', 'alternativetoplasticandglobalwarming-140912094328-phpapp01_95.pdf', 'everything-old-is-new-again-121117053917-phpapp01_95.pdf', 'fluxinvestorpresentation-140122121938-phpapp02_95.pdf']",https://www.slideshare.net/raffaele.mauro/food-startups-ecosystem-10-settembre,,"[4, 6]",Single-Span,Multi-Hop & Discrete,True
1409,foodstartups-10settembre-150213043959-conversion-gate01_95,What is the difference ($M) of the investments in the year in which Q1 saw over 200 million USD in funding for food delivery startups when BrightFarms  and GetYourGuide are compared?,0.4,foodstartups-10settembre-150213043959-conversion-gate01_95.pdf,"['foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'aquacultureproducerorganisationscairo25sept2012-121023231529-phpapp02_95.pdf', 'androiddesignbysankalpjoshi-131008043332-phpapp02_95.pdf', 'marymeekersinternettrends2015underlined-150604010855-lva1-app6891_95.pdf', 'chinajoy-sns-v3-090724053148-phpapp02_95.pdf', 'competitiveoutcomes-091006065143-phpapp01_95.pdf', 'asiapacificdigitaloverview2014-140919001445-phpapp01_95.pdf', 'ch16-150313050025-conversion-gate01_95.pdf', 'astudyoncustomerpreferebceandsatisfactiontowardsbajajbikes-150814133516-lva1-app6891_95.pdf']",https://www.slideshare.net/raffaele.mauro/food-startups-ecosystem-10-settembre,4.9-4.5,"[14, 18]",Non-Span,Multi-Hop & Discrete,True
1411,foodstartups-10settembre-150213043959-conversion-gate01_95,"Which company's investment was more in the year in which JustEast raised funding from top investors such as Greylock and Index, Foodpanda or Ricebook?",Foodpanda,foodstartups-10settembre-150213043959-conversion-gate01_95.pdf,"['foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'designcitieslikeyougiveadamn-111006154943-phpapp01_95.pdf', 'chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95.pdf', 'compostingfinal-150126084912-conversion-gate01_95.pdf']",https://www.slideshare.net/raffaele.mauro/food-startups-ecosystem-10-settembre,,"[16, 18]",Single-Span,Multi-Hop & Discrete,True
1413,digjourneydigitalmaturitymatrixenglish150309-150310145548-conversion-gate01_95,"Looking at ""Organization"", which is higher at the index of the thing which DIGJOURNEY thinks as its simple main thesis increases competitiveness, Company or Best practice?",Company,digjourneydigitalmaturitymatrixenglish150309-150310145548-conversion-gate01_95.pdf,"['digjourneydigitalmaturitymatrixenglish150309-150310145548-conversion-gate01_95.pdf', 'danabadauohridmacedonia23-24may2015-151218201157_95.pdf', 'rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf', 'donorretentionisntspeeddating-150827141331-lva1-app6891_95.pdf']",https://www.slideshare.net/JoakimJansson2/dig-journey-digital-maturity-matrix-english-150309,,"[1, 19]",Single-Span,Multi-Hop & Discrete,True
1419,everything10minpano9-15-150904223222-lva1-app6892_95,"Which age group accounts for the larger share of the people who stay loyal because of having established a personal link, 45-54 or 55-64?",55-64,everything10minpano9-15-150904223222-lva1-app6892_95.pdf,"['everything10minpano9-15-150904223222-lva1-app6892_95.pdf', 'ecommerceopportunityindia-141124010546-conversion-gate01_95.pdf', 'seotrainingbywebseoservices-120104095209-phpapp02_95.pdf', 'cobaltpresentation-110513172526-phpapp02_95.pdf', 'campaignanalysis02-mahindrae2olaunchmarch282013-130328080338-phpapp01_95.pdf']",https://www.slideshare.net/tomahern106/everything-i-know-in-10-minutes,,"[5, 8]",Single-Span,Multi-Hop & Discrete,True
1421,everything10minpano9-15-150904223222-lva1-app6892_95,"Which age group accounts for the smallest share of the people who care about the part ""You thank. You report""?",<35,everything10minpano9-15-150904223222-lva1-app6892_95.pdf,"['everything10minpano9-15-150904223222-lva1-app6892_95.pdf', 'donorretentionisntspeeddating-150827141331-lva1-app6891_95.pdf', 'sca-capital-market-day-2011-presentation-110920022831-phpapp02_95.pdf', 'ch16-150313050025-conversion-gate01_95.pdf', 'etbworldconflictseng090319-090319105418-phpapp02_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'buildakickassteam-nopingpongtablerequired-151117144722-lva1-app6891_95.pdf', 'discoverhdp2-140619164156-phpapp02_95.pdf']",https://www.slideshare.net/tomahern106/everything-i-know-in-10-minutes,,"[5, 18]",Single-Span,Multi-Hop & Discrete,True
